 TASK CREATE TIMESTAMP, TASK CODE,ITEM NUMBER,RAN NUMBER, TAG NUMBER, TASK COMPLETION SECONDS, TASK CREATE USER NAME, TASK SUPERVISOR NAME
2024-09-04 13:29:25.000 Z,REPL,48382615228,RTB0980398,A6DAA1,13,Q8745621,S1 Tophat DS
2024-09-04 13:29:50.000 Z,REPL,82821872356,GN8228311,AF6984,152,Q7393812,S1 Tophat DS
2024-09-04 13:29:58.000 Z,REPL,68210685555,HH0356343,696462,119,Q1762779,S1 Tophat DS
2024-09-04 13:30:04.000 Z,REPL,80640373239,YR3023396,M248082,13,Q7852643,S1 Tophat DS
2024-09-04 13:30:36.000 Z,REPL,68221016858,UE4672151,39917266,114,Q6522304,S1 Tophat DS
2024-09-04 13:30:59.000 Z,REPL,54341124293,JW8554707,M249163,145,Q4575605,S1 Tophat DS
2024-09-04 13:31:16.000 Z,REPL,96302929606,IS8575774,239HJ014,196,Q7891447,S1 Tophat DS
2024-09-04 13:31:58.000 Z,REPL,25554053993,KZ5720328,5565944,166,Q3173502,S1 Tophat DS
2024-09-04 13:32:28.000 Z,REPL,802D4312182,AP5927101,M250022,24,Q7852643,S1 Tophat DS
2024-09-04 13:32:45.000 Z,REPL,65603847597,ZU6986841,90021006,228,Q7195669,S1 Tophat DS
2024-09-04 13:32:57.000 Z,REPL,24832055555,XY8516841,2696072,63,Q5207038,S1 Tophat DS
2024-09-04 13:33:41.000 Z,REPL,82430987032,DT3127922,AFK691,15,Q8745621,S1 Tophat DS
2024-09-04 13:34:06.000 Z,REPL,82640941391,FG9636748,E1010978,15,Q3173502,S1 Tophat DS
2024-09-04 13:34:30.000 Z,REPL,84937612007,RTB4122762,M252374,70,Q4289575,S1 Tophat DS
2024-09-04 13:34:38.000 Z,REPL,98830849567,GN5443168,64531905,7,Q6846774,S1 Tophat DS
2024-09-04 13:34:44.000 Z,REPL,28710885702,HH8185543,97586698,129,Q4575605,S1 Tophat DS
2024-09-04 13:35:21.000 Z,REPL,23707069154,YR9769985,A6JAW8,98,Q7195669,S1 Tophat DS
2024-09-04 13:35:37.000 Z,REPL,081B4165557,UE6359844,M249890,17,Q8745621,S1 Tophat DS
2024-09-04 13:35:44.000 Z,REPL,24809737005,JW1257232,AFTAI6,188,Q1762779,S1 Tophat DS
2024-09-04 13:36:45.000 Z,REPL,47471525275,IS4172889,8492524,131,Q1518001,S1 Tophat DS
2024-09-04 13:36:59.000 Z,REPL,96210316757,KZ9663982,3405406,10,Q6846774,S1 Tophat DS
2024-09-04 13:37:17.000 Z,REPL,54050206094,AP5517088,99020527,143,Q4575605,S1 Tophat DS
2024-09-04 13:37:25.000 Z,REPL,80640194827,ZU5500899,M248604,61,Q3173502,S1 Tophat DS
2024-09-04 13:37:25.000 Z,REPL,237F4572727,XY1916923,A6T407,135,Q4289575,S1 Tophat DS
2024-09-04 13:37:41.000 Z,REPL,80640890343,DT7208262,M244926,10,Q7852643,S1 Tophat DS
2024-09-04 13:37:45.000 Z,REPL,55460068883,FG7433134,47AAC2,131,Q7195669,S1 Tophat DS
2024-09-04 13:39:00.000 Z,REPL,26439884192,RTB4484112,10125,76,Q5207038,S1 Tophat DS
2024-09-04 13:39:07.000 Z,REPL,98836597014,GN5664163,64299332,464,Q7891447,S1 Tophat DS
2024-09-04 13:39:21.000 Z,REPL,28710397456,HH7448549,9026759,6,Q6846774,S1 Tophat DS
2024-09-04 13:39:32.000 Z,REPL,90440979271,YR3681434,35322188,105,Q4289575,S1 Tophat DS
2024-09-04 13:40:15.000 Z,REPL,54668273378,UE6138932,50243744,171,Q4575605,S1 Tophat DS
2024-09-04 13:40:18.000 Z,REPL,37120873814,JW4886882,M249885,71,Q5207038,S1 Tophat DS
2024-09-04 13:40:27.000 Z,REPL,37120873814,IS9496599,M249883,7,Q5207038,S1 Tophat DS
2024-09-04 13:40:36.000 Z,REPL,85227085322,KZ6519167,VIPBH7502,61,Q6195876,S1 Tophat DS
2024-09-04 13:40:56.000 Z,REPL,73832414472,AP2342243,35323618,92,Q7195669,S1 Tophat DS
2024-09-04 13:40:58.000 Z,REPL,85227085322,ZU3405284,VIPBH7501,14,Q6195876,S1 Tophat DS
2024-09-04 13:41:21.000 Z,REPL,1223981868,XY9314572,8270473,260,Q1518001,S1 Tophat DS
2024-09-04 13:41:40.000 Z,REPL,1223981868,DT1716437,8270464,7,Q1518001,S1 Tophat DS
2024-09-04 13:41:57.000 Z,REPL,1223981868,FG1165226,8270463,10,Q1518001,S1 Tophat DS
2024-09-04 13:42:27.000 Z,REPL,54490517812,RTB4451879,1822406,127,Q4575605,S1 Tophat DS
2024-09-04 13:42:50.000 Z,REPL,27500615938,GN1073238,689405,839,Q1289652,S1 Tophat DS
2024-09-04 13:43:38.000 Z,REPL,11298771451,HH9607453,126914533,86,Q1518001,S1 Tophat DS
2024-09-04 13:44:01.000 Z,REPL,25554053993,YR1888555,5565939,18,Q3173502,S1 Tophat DS
2024-09-04 13:44:15.000 Z,REPL,11298771451,UE5061354,126914495,26,Q1518001,S1 Tophat DS
2024-09-04 13:44:37.000 Z,REPL,11298771451,JW8151862,126914490,15,Q1518001,S1 Tophat DS
2024-09-04 13:44:44.000 Z,REPL,28780847894,IS1070301,AG2CH5,186,Q7195669,S1 Tophat DS
2024-09-04 13:44:50.000 Z,REPL,738B0119452,KZ9527084,9021152,893,Q7393812,S1 Tophat DS
2024-09-04 13:45:06.000 Z,REPL,54325305109,AP8080967,4727539000,124,Q6846774,S1 Tophat DS
2024-09-04 13:45:11.000 Z,REPL,11298771451,ZU8990515,126914534,26,Q1518001,S1 Tophat DS
2024-09-04 13:45:14.000 Z,REPL,55452316295,XY4171779,T523403,161,Q4575605,S1 Tophat DS
2024-09-04 13:46:38.000 Z,REPL,28228932189,DT4633263,830401,21,Q3173502,S1 Tophat DS
2024-09-04 13:46:51.000 Z,REPL,11298771451,FG1930923,126916994,16,Q1518001,S1 Tophat DS
2024-09-04 13:47:06.000 Z,REPL,82640154264,RTB9685136,M240670,428,Q7891447,S1 Tophat DS
2024-09-04 13:47:13.000 Z,REPL,11298771451,GN1370293,126914535,16,Q1518001,S1 Tophat DS
2024-09-04 13:47:58.000 Z,REPL,23707069154,HH0571942,A6JAW9,126,Q7195669,S1 Tophat DS
2024-09-04 13:47:59.000 Z,REPL,25331417284,YR4396267,M251402,113,Q4289575,S1 Tophat DS
2024-09-04 13:48:41.000 Z,REPL,28915045221,UE5897165,235617694,221,Q1762779,S1 Tophat DS
2024-09-04 13:49:30.000 Z,REPL,55227599138,JW2665737,30391551,36,Q1518001,S1 Tophat DS
2024-09-04 13:49:40.000 Z,REPL,82646715311,IS2979991,E1030485,73,Q7393812,S1 Tophat DS
2024-09-04 13:49:51.000 Z,REPL,55227599138,KZ8611906,30391534,8,Q1518001,S1 Tophat DS
2024-09-04 13:50:12.000 Z,REPL,55227599138,AP0370333,30391556,7,Q1518001,S1 Tophat DS
2024-09-04 13:50:14.000 Z,REPL,24431917091,ZU5308685,A6CAJ2,287,Q4575605,S1 Tophat DS
2024-09-04 13:50:35.000 Z,REPL,55227599138,XY9054012,30391554,7,Q1518001,S1 Tophat DS
2024-09-04 13:50:54.000 Z,REPL,28157836645,DT3472065,5193526,16,Q7852643,S1 Tophat DS
2024-09-04 13:51:00.000 Z,REPL,55227599138,FG0842278,30581773,7,Q1518001,S1 Tophat DS
2024-09-04 13:51:02.000 Z,REPL,28452006595,RTB1710564,A6JB39,394,Q6195876,S1 Tophat DS
2024-09-04 13:51:39.000 Z,REPL,27924213765,GN5486199,M252228,181,Q7195669,S1 Tophat DS
2024-09-04 13:51:45.000 Z,REPL,55227599138,HH1818792,30581777,21,Q1518001,S1 Tophat DS
2024-09-04 13:52:05.000 Z,REPL,738A0119089,YR1423763,9021102,256,Q7891447,S1 Tophat DS
2024-09-04 13:52:18.000 Z,REPL,55227599138,UE9387838,30434762,47,Q5207038,S1 Tophat DS
2024-09-04 13:52:51.000 Z,REPL,78120972737,JW0873384,306809,9,Q6195876,S1 Tophat DS
2024-09-04 13:53:00.000 Z,REPL,96931099918,IS6979626,39892902,30,Q6846774,S1 Tophat DS
2024-09-04 13:53:13.000 Z,REPL,62823155151,KZ6358189,10680581,248,Q4289575,S1 Tophat DS
2024-09-04 13:54:02.000 Z,REPL,24431944905,AP5452291,6077162,194,Q4575605,S1 Tophat DS
2024-09-04 13:54:07.000 Z,REPL,55227599138,ZU1110905,8210288,102,Q1518001,S1 Tophat DS
2024-09-04 13:54:23.000 Z,REPL,62542489647,XY1303565,7116502,884,Q8745621,S1 Tophat DS
2024-09-04 13:55:29.000 Z,REPL,284F1039372,DT6576482,40717,25,Q6846774,S1 Tophat DS
2024-09-04 13:55:31.000 Z,REPL,55227599138,FG0751419,30434763,15,Q5207038,S1 Tophat DS
2024-09-04 13:55:54.000 Z,REPL,63131388276,RTB5366242,M186401,238,Q7195669,S1 Tophat DS
2024-09-04 13:56:11.000 Z,REPL,739L5812018,GN0277584,M252108,33,Q8745621,S1 Tophat DS
2024-09-04 13:56:36.000 Z,REPL,27500168631,HH0672053,690120,36,Q1289652,S1 Tophat DS
2024-09-04 13:57:07.000 Z,REPL,26552216134,YR1124496,V2312456,187,Q4289575,S1 Tophat DS
2024-09-04 13:57:26.000 Z,REPL,96321583551,UE4138728,84948412,188,Q1762779,S1 Tophat DS
2024-09-04 13:57:28.000 Z,REPL,89844124147,JW0174875,1678860,193,Q4575605,S1 Tophat DS
2024-09-04 13:58:01.000 Z,REPL,739L4002484,IS3189561,M251235,35,Q8745621,S1 Tophat DS
2024-09-04 13:59:42.000 Z,REPL,41151306097,KZ2523707,A73AR0,12,Q6846774,S1 Tophat DS
2024-09-04 13:59:49.000 Z,REPL,25610949268,AP1758406,1430963,110,Q1518001,S1 Tophat DS
2024-09-04 13:59:52.000 Z,REPL,90810869082,ZU8686293,259809,126,Q4575605,S1 Tophat DS
2024-09-04 14:00:19.000 Z,REPL,85222617428,XY1718983,1424821,254,Q7195669,S1 Tophat DS
2024-09-04 14:00:22.000 Z,REPL,66895697195,DT1609488,A6M661,64,Q8745621,S1 Tophat DS
2024-09-04 14:00:31.000 Z,REPL,22630254244,FG1004693,T520800,22,Q7852643,S1 Tophat DS
2024-09-04 14:00:42.000 Z,REPL,73940659996,RTB1697554,4CM062,508,Q7891447,S1 Tophat DS
2024-09-04 14:00:49.000 Z,REPL,24220527296,GN5242618,41076155,121,Q6195876,S1 Tophat DS
2024-09-04 14:00:50.000 Z,REPL,65670656608,HH0804864,AFT502,168,Q1762779,S1 Tophat DS
2024-09-04 14:01:14.000 Z,REPL,68761895906,YR0427463,39921267,219,Q6522304,S1 Tophat DS
2024-09-04 14:01:53.000 Z,REPL,41161695585,UE0593102,4G2094,386,Q0568723,S1 Tophat DS
2024-09-04 14:02:06.000 Z,REPL,24167150594,JW6060009,GN7SE0029,88,Q1518001,S1 Tophat DS
2024-09-04 14:02:21.000 Z,REPL,22630254244,IS1693013,T518595,9,Q7852643,S1 Tophat DS
2024-09-04 14:02:39.000 Z,REPL,48950018649,KZ0503711,22019,74,Q6195876,S1 Tophat DS
2024-09-04 14:03:25.000 Z,REPL,25560596044,AP0852812,AFK704,65,Q1289652,S1 Tophat DS
2024-09-04 14:03:25.000 Z,REPL,284B7959036,ZU1470865,GN7RE00EU,18,Q6846774,S1 Tophat DS
2024-09-04 14:04:00.000 Z,REPL,96321299745,XY9355044,84772572,49,Q8745621,S1 Tophat DS
2024-09-04 14:04:09.000 Z,REPL,22630254244,DT7078862,T520284,15,Q7852643,S1 Tophat DS
2024-09-04 14:04:33.000 Z,REPL,28039514422,FG4450127,M245378,100,Q1518001,S1 Tophat DS
2024-09-04 14:05:17.000 Z,REPL,86885849572,RTB3526362,1664841,98,Q4289575,S1 Tophat DS
2024-09-04 14:05:51.000 Z,REPL,27727851232,GN0194132,11058433,58,Q1518001,S1 Tophat DS
2024-09-04 14:06:38.000 Z,REPL,86885718629,HH0882251,1688607,316,Q6522304,S1 Tophat DS
2024-09-04 14:06:42.000 Z,REPL,28452969364,YR8749039,A6T414,11,Q6195876,S1 Tophat DS
2024-09-04 14:06:58.000 Z,REPL,769B0536156,UE5884577,32495,114,Q6846774,S1 Tophat DS
2024-09-04 14:07:27.000 Z,REPL,11298771451,JW4066823,8220029,57,Q1518001,S1 Tophat DS
2024-09-04 14:07:49.000 Z,REPL,80611714635,IS3789106,E0999686,118,Q7891447,S1 Tophat DS
2024-09-04 14:09:50.000 Z,REPL,80640920331,KZ4075585,M237836,13,Q7852643,S1 Tophat DS
2024-09-04 14:09:50.000 Z,REPL,55032892646,AP3835013,2175,13,Q1518001,S1 Tophat DS
2024-09-04 14:10:05.000 Z,REPL,28453665136,ZU9165907,186764162,50,Q6195876,S1 Tophat DS
2024-09-04 14:10:09.000 Z,REPL,85074627025,XY9279331,M186512,213,Q1289652,S1 Tophat DS
2024-09-04 14:12:04.000 Z,REPL,96920453707,DT5417662,6218069,404,Q4289575,S1 Tophat DS
2024-09-04 14:12:05.000 Z,REPL,73918558328,FG5717779,80003530,112,Q4575605,S1 Tophat DS
2024-09-04 14:12:40.000 Z,REPL,18791468523,RTB0808649,8390301,59,Q6195876,S1 Tophat DS
2024-09-04 14:13:42.000 Z,REPL,24275148164,GN6897476,X46573593,96,Q5207038,S1 Tophat DS
2024-09-04 14:14:21.000 Z,REPL,28228972541,HH8763914,20214027,32,Q5207038,S1 Tophat DS
2024-09-04 14:15:14.000 Z,REPL,18791179093,YR2551311,8507645,102,Q7195669,S1 Tophat DS
2024-09-04 14:16:10.000 Z,REPL,96930739217,UE4807219,39912635,123,Q8745621,S1 Tophat DS
2024-09-04 14:16:43.000 Z,REPL,98820922861,JW2909513,15117343,152,Q4289575,S1 Tophat DS
2024-09-04 14:17:03.000 Z,REPL,25391466582,IS7680082,AFS746,236,Q1762779,S1 Tophat DS
2024-09-04 14:17:03.000 Z,REPL,28437890018,KZ7542666,2159040,10,Q6195876,S1 Tophat DS
2024-09-04 14:17:04.000 Z,REPL,284B8889239,AP8784388,AFU689,294,Q0568723,S1 Tophat DS
2024-09-04 14:17:20.000 Z,REPL,78819872171,ZU2437711,M248876,78,Q1518001,S1 Tophat DS
2024-09-04 14:17:29.000 Z,REPL,24095537804,XY5474645,GN7NE007P,77,Q5207038,S1 Tophat DS
2024-09-04 14:17:32.000 Z,REPL,82234615228,DT1655065,M186559,84,Q7852643,S1 Tophat DS
2024-09-04 14:18:47.000 Z,REPL,985R0483188,FG0988299,4773774,165,Q7195669,S1 Tophat DS
2024-09-04 14:18:54.000 Z,REPL,96972434028,RTB9176441,M009772,76,Q8745621,S1 Tophat DS
2024-09-04 14:19:07.000 Z,REPL,37120873814,GN9892836,M250399,93,Q5207038,S1 Tophat DS
2024-09-04 14:20:35.000 Z,REPL,768A0891002,HH8379154,11720989,223,Q4575605,S1 Tophat DS
2024-09-04 14:20:39.000 Z,REPL,24340094595,YR4180617,M247202,12,Q6846774,S1 Tophat DS
2024-09-04 14:21:20.000 Z,REPL,82838996497,UE6275358,5767479,71,Q8745621,S1 Tophat DS
2024-09-04 14:21:22.000 Z,REPL,96401077735,JW5043581,673277MX,876,Q6522304,S1 Tophat DS
2024-09-04 14:21:25.000 Z,REPL,64895443689,IS8149236,2288639,246,Q1762779,S1 Tophat DS
2024-09-04 14:21:27.000 Z,REPL,84994968063,KZ7938198,M250445,664,Q1289652,S1 Tophat DS
2024-09-04 14:22:21.000 Z,REPL,62382604413,AP9290298,97543483,332,Q4289575,S1 Tophat DS
2024-09-04 14:23:03.000 Z,REPL,24094317818,ZU1202784,M251703,21,Q8745621,S1 Tophat DS
2024-09-04 14:23:12.000 Z,REPL,55240259098,XY7442811,474123,104,Q7891447,S1 Tophat DS
2024-09-04 14:23:14.000 Z,REPL,237F4572727,DT6653941,A6T419,90,Q4575605,S1 Tophat DS
2024-09-04 14:23:51.000 Z,REPL,24084241919,FG4489752,GN7RE0020,53,Q6522304,S1 Tophat DS
2024-09-04 14:24:53.000 Z,REPL,281G1063318,RTB8393219,T494627,171,Q7393812,S1 Tophat DS
2024-09-04 14:25:05.000 Z,REPL,39780045403,GN2576127,A6R763,179,Q1289652,S1 Tophat DS
2024-09-04 14:25:19.000 Z,REPL,11298681271,HH3982134,VJ4AU3901,165,Q4289575,S1 Tophat DS
2024-09-04 14:25:33.000 Z,REPL,55240737678,YR1006472,96078327,21,Q3173502,S1 Tophat DS
2024-09-04 14:25:44.000 Z,REPL,11298681271,UE1491275,VJ4AU3801,17,Q4289575,S1 Tophat DS
2024-09-04 14:25:58.000 Z,REPL,11298681271,JW5237324,VJ4AU3701,10,Q4289575,S1 Tophat DS
2024-09-04 14:26:33.000 Z,REPL,74977266355,IS9046412,287277,26,Q6522304,S1 Tophat DS
2024-09-04 14:27:23.000 Z,REPL,23703097876,KZ1293015,14017931,74,Q4289575,S1 Tophat DS
2024-09-04 14:28:09.000 Z,REPL,88542210012,AP9800639,1512259,196,Q1762779,S1 Tophat DS
2024-09-04 14:29:52.000 Z,REPL,96374549695,ZU7798085,54493598,116,Q7393812,S1 Tophat DS
2024-09-04 14:30:53.000 Z,REPL,28710885702,XY9535314,97587279,199,Q4289575,S1 Tophat DS
2024-09-04 14:34:53.000 Z,REPL,985R0480105,DT8497701,4753667,205,Q4289575,S1 Tophat DS
2024-09-04 14:42:19.000 Z,REPL,80640554317,FG5235883,M241078,31,Q7852643,S1 Tophat DS
2024-09-04 14:42:54.000 Z,REPL,90606293577,RTB2720655,E1018696,94,Q1289652,S1 Tophat DS
2024-09-04 14:43:01.000 Z,REPL,55226387671,GN0308209,2695763,479,Q4289575,S1 Tophat DS
2024-09-04 14:43:54.000 Z,REPL,081B4165557,HH3466668,M249872,22,Q8745621,S1 Tophat DS
2024-09-04 14:44:17.000 Z,REPL,88547987366,YR9058035,1511913,129,Q1762779,S1 Tophat DS
2024-09-04 14:44:21.000 Z,REPL,74363720394,UE1831964,M014787,36,Q6195876,S1 Tophat DS
2024-09-04 14:44:28.000 Z,REPL,28975184501,JW9646529,7000758,57,Q6846774,S1 Tophat DS
2024-09-04 14:44:58.000 Z,REPL,90440012979,IS3914156,35312864,1207,Q4575605,S1 Tophat DS
2024-09-04 14:45:15.000 Z,REPL,28886083229,KZ7191924,9026651,26,Q7852643,S1 Tophat DS
2024-09-04 14:45:23.000 Z,REPL,88885001233,AP6524144,70080496,15,Q6212477,Inventory Control AS
2024-09-04 14:45:25.000 Z,REPL,21306348428,ZU8320786,AFCAO9,15,Q3173502,S1 Tophat DS
2024-09-04 14:45:59.000 Z,REPL,37205146075,XY0141558,A6T364,30,Q1289652,S1 Tophat DS
2024-09-04 14:46:05.000 Z,REPL,969J4889591,DT9996588,M249119,172,Q4289575,S1 Tophat DS
2024-09-04 14:46:13.000 Z,REPL,96401690306,FG6590537,1652224MX,1175,Q6522304,S1 Tophat DS
2024-09-04 14:46:33.000 Z,REPL,96373853132,RTB2554277,54493083,127,Q7393812,S1 Tophat DS
2024-09-04 14:46:42.000 Z,REPL,25640682723,GN3230625,46Q979,264,Q1518001,S1 Tophat DS
2024-09-04 14:46:45.000 Z,REPL,85075604472,HH0302327,M186597,52,Q1762779,S1 Tophat DS
2024-09-04 14:47:06.000 Z,REPL,284K0575882,YR3877582,15073370,9,Q6846774,S1 Tophat DS
2024-09-04 14:47:45.000 Z,REPL,90940358996,UE8781451,80003508,54,Q7195669,S1 Tophat DS
2024-09-04 14:47:52.000 Z,REPL,55240737678,JW4837676,99201897,10,Q3173502,S1 Tophat DS
2024-09-04 14:47:52.000 Z,REPL,24095537804,IS8037511,GN7RE00H5,65,Q5207038,S1 Tophat DS
2024-09-04 14:48:31.000 Z,REPL,62090209088,KZ1962861,20082201,90,Q1518001,S1 Tophat DS
2024-09-04 14:48:42.000 Z,REPL,82640743206,AP5562818,E0985747,95,Q7393812,S1 Tophat DS
2024-09-04 14:49:08.000 Z,REPL,28208294942,ZU3731238,20213080,85,Q6195876,S1 Tophat DS
2024-09-04 14:49:18.000 Z,REPL,73873088647,XY6437826,35322169,164,Q4289575,S1 Tophat DS
2024-09-04 14:49:45.000 Z,REPL,88884458108,DT9892082,1657649,120,Q6522304,S1 Tophat DS
2024-09-04 14:49:51.000 Z,REPL,84938244758,FG9683694,80003360,168,Q4575605,S1 Tophat DS
2024-09-04 14:50:09.000 Z,REPL,226A0105448,RTB9091914,70113338,15,Q3173502,S1 Tophat DS
2024-09-04 14:50:15.000 Z,REPL,28208476153,GN7530637,20213957,18,Q6846774,S1 Tophat DS
2024-09-04 14:50:20.000 Z,REPL,25560374195,HH9413547,AFS720,54,Q5207038,S1 Tophat DS
2024-09-04 14:50:33.000 Z,REPL,14049030513,YR9308954,A6DAF7,192,Q1289652,S1 Tophat DS
2024-09-04 14:51:37.000 Z,REPL,62822142846,UE6734222,10667740,114,Q4289575,S1 Tophat DS
2024-09-04 14:52:00.000 Z,REPL,37120873814,JW0719768,M250236,58,Q5207038,S1 Tophat DS
2024-09-04 14:52:08.000 Z,REPL,24095968497,IS7447009,GN7LE00BM,13,Q3173502,S1 Tophat DS
2024-09-04 14:52:11.000 Z,REPL,46092067632,KZ1332054,A6JB04,114,Q4575605,S1 Tophat DS
2024-09-04 14:53:34.000 Z,REPL,24275148164,AP9484334,X46582985,74,Q5207038,S1 Tophat DS
2024-09-04 14:53:52.000 Z,REPL,24127657617,ZU6383432,GN7IE00H,90,Q7891447,S1 Tophat DS
2024-09-04 14:54:01.000 Z,REPL,285E5697872,XY1065111,15262073,9,Q3173502,S1 Tophat DS
2024-09-04 14:54:16.000 Z,REPL,84939392863,DT5149577,80003473,109,Q4289575,S1 Tophat DS
2024-09-04 14:54:20.000 Z,REPL,96373730985,FG9047077,54470588,69,Q7393812,S1 Tophat DS
2024-09-04 14:54:31.000 Z,REPL,87835450364,RTB4814842,10157,116,Q4575605,S1 Tophat DS
2024-09-04 14:56:24.000 Z,REPL,48470481082,GN3724812,39921253,14,Q6846774,S1 Tophat DS
2024-09-04 14:57:07.000 Z,REPL,24085601376,HH6242825,M251014,131,Q4575605,S1 Tophat DS
2024-09-04 14:57:12.000 Z,REPL,802D4017792,YR1719474,M247509,145,Q7393812,S1 Tophat DS
2024-09-04 14:57:24.000 Z,REPL,28153616493,UE9843394,1684826,340,Q1762779,S1 Tophat DS
2024-09-04 14:57:36.000 Z,REPL,46210530435,JW9962259,AGW344,518,Q1518001,S1 Tophat DS
2024-09-04 14:58:23.000 Z,REPL,24068428655,IS9174177,X6534435,221,Q4289575,S1 Tophat DS
2024-09-04 14:58:30.000 Z,REPL,68760626809,KZ5857513,39918605,117,Q3173502,S1 Tophat DS
2024-09-04 14:59:12.000 Z,REPL,96301528295,AP4922982,238HC001,308,Q7891447,S1 Tophat DS
2024-09-04 14:59:19.000 Z,REPL,68420539473,ZU5078847,8631029,9,Q8745621,S1 Tophat DS
2024-09-04 14:59:29.000 Z,REPL,1125925154,XY8164045,8260327,13,Q6195876,S1 Tophat DS
2024-09-04 14:59:44.000 Z,REPL,1125925154,DT6022997,8260326,9,Q6195876,S1 Tophat DS
2024-09-04 14:59:45.000 Z,REPL,96373419978,FG2169062,54497802,76,Q7393812,S1 Tophat DS
2024-09-04 14:59:57.000 Z,REPL,1125925154,RTB0928554,8260323,10,Q6195876,S1 Tophat DS
2024-09-04 15:00:01.000 Z,REPL,24105356907,GN1840941,M246784,97,Q0568723,S1 Tophat DS
2024-09-04 15:00:09.000 Z,REPL,1125925154,HH0659514,8260325,9,Q6195876,S1 Tophat DS
2024-09-04 15:00:23.000 Z,REPL,1125925154,YR8669018,8260322,11,Q6195876,S1 Tophat DS
2024-09-04 15:00:35.000 Z,REPL,28532603425,UE0616485,70017568,94,Q6522304,S1 Tophat DS
2024-09-04 15:00:43.000 Z,REPL,28156624869,JW1649139,5193532,6,Q6846774,S1 Tophat DS
2024-09-04 15:00:48.000 Z,REPL,1125925154,IS0841596,8260324,13,Q6195876,S1 Tophat DS
2024-09-04 15:00:56.000 Z,REPL,23706941931,KZ8351009,A6JB29,147,Q4289575,S1 Tophat DS
2024-09-04 15:01:20.000 Z,REPL,28532603425,AP6599279,70017567,36,Q6522304,S1 Tophat DS
2024-09-04 15:01:35.000 Z,REPL,738A0368702,ZU9369782,97742826,192,Q4575605,S1 Tophat DS
2024-09-04 15:02:48.000 Z,REPL,82838545878,XY7051996,N0047804,72,Q7393812,S1 Tophat DS
2024-09-04 15:03:30.000 Z,REPL,284B9428414,DT8406321,A6L179,15,Q6195876,S1 Tophat DS
2024-09-04 15:03:33.000 Z,REPL,96374777215,FG9718475,54489444,250,Q7891447,S1 Tophat DS
2024-09-04 15:05:08.000 Z,REPL,68411825339,RTB9418239,39879108,12,Q1289652,S1 Tophat DS
2024-09-04 15:05:11.000 Z,REPL,68760571781,GN8349364,39920103,56,Q1762779,S1 Tophat DS
2024-09-04 15:05:36.000 Z,REPL,82820667848,HH7690395,AFCCW0,159,Q7393812,S1 Tophat DS
2024-09-04 15:05:50.000 Z,REPL,284B9143765,YR9293341,2695942,9,Q6846774,S1 Tophat DS
2024-09-04 15:06:34.000 Z,REPL,48382615228,UE4682592,A6JAZ6,101,Q8745621,S1 Tophat DS
2024-09-04 15:06:50.000 Z,REPL,285E1498693,JW8652756,15064070,541,Q1518001,S1 Tophat DS
2024-09-04 15:07:35.000 Z,REPL,90476919251,IS5410386,13901951,167,Q6195876,S1 Tophat DS
2024-09-04 15:07:40.000 Z,REPL,68104188148,KZ1570747,8631020,362,Q6522304,S1 Tophat DS
2024-09-04 15:07:59.000 Z,REPL,25210419847,AP0705328,M250183,168,Q7891447,S1 Tophat DS
2024-09-04 15:08:01.000 Z,REPL,64838030387,ZU1137769,10680993,474,Q0568723,S1 Tophat DS
2024-09-04 15:08:08.000 Z,REPL,46209013076,XY3153108,A6JB24,62,Q4289575,S1 Tophat DS
2024-09-04 15:08:13.000 Z,REPL,68761409237,DT4313095,39915501,147,Q1289652,S1 Tophat DS
2024-09-04 15:08:32.000 Z,REPL,85227085322,FG2803155,M251306,24,Q6846774,S1 Tophat DS
2024-09-04 15:09:37.000 Z,REPL,284B1390687,RTB9357273,690025,146,Q1518001,S1 Tophat DS
2024-09-04 15:09:58.000 Z,REPL,80215228438,GN7463168,AGB253,207,Q7393812,S1 Tophat DS
2024-09-04 15:10:37.000 Z,REPL,25ZE1326346,HH1246448,M245762,139,Q0568723,S1 Tophat DS
2024-09-04 15:10:54.000 Z,REPL,91393855382,YR3035929,MD697438,14,Q6195876,S1 Tophat DS
2024-09-04 15:10:57.000 Z,REPL,68760651455,UE3322058,39922955,184,Q6522304,S1 Tophat DS
2024-09-04 15:11:04.000 Z,REPL,64895452923,JW2672999,2288637,25,Q6846774,S1 Tophat DS
2024-09-04 15:11:53.000 Z,REPL,11298771451,IS5188432,8220026,64,Q1518001,S1 Tophat DS
2024-09-04 15:12:02.000 Z,REPL,24167356359,KZ0127262,X48916690,87,Q1762779,S1 Tophat DS
2024-09-04 15:12:19.000 Z,REPL,73936433352,AP2527709,M233029,221,Q4289575,S1 Tophat DS
2024-09-04 15:13:05.000 Z,REPL,96032823678,ZU3091169,1570549,8,Q6846774,S1 Tophat DS
2024-09-04 15:13:37.000 Z,REPL,82430987032,XY1698986,AFS463,117,Q8745621,S1 Tophat DS
2024-09-04 15:13:54.000 Z,REPL,28437890018,DT9828682,2185806,14,Q6195876,S1 Tophat DS
2024-09-04 15:14:02.000 Z,REPL,88220555265,FG4865182,183409,113,Q1762779,S1 Tophat DS
2024-09-04 15:14:21.000 Z,REPL,82821162031,RTB0975344,AFRC70,370,Q7891447,S1 Tophat DS
